DATAFLOW,LAST UPDATE,freq,unit,tra_mode,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2019,30.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2020,29.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SE,2021,29.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2005,31.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2006,29.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2007,30.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2008,29.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2009,28.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2010,31.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2011,34.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2012,32.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2013,34.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2014,36.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2015,35.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2016,33.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2017,35.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2018,35.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2019,35.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2020,34.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SI,2021,33.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2005,49.5,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2006,50.9,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2007,46.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2008,45.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2009,40.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2010,44.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2011,42.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2012,41.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2013,43.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2014,42.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2015,39.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2016,38.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2017,36.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2018,35.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2019,34.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2020,32.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,SK,2021,35.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2005,11.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2006,11.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2007,10.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2008,11.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2009,11.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2010,11.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2011,12.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2012,12.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2013,13.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2014,13.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2015,11.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2016,9.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2017,9.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2018,9.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,UK,2019,9.2,
